Country,OptIn Date,Agree,AgeGroup,City,Gender,Occupation,OwnHouse,CoolHome,Electricity,HoursDay,DrinkingWater,HouseholdPurposes,Rooms,RoofingMaterial,WallMaterial,FloorMaterial,Windows,People in Household,PandemicChange,SpendAtHome,AmountOfTime,Income,EatingHabits,WaterIntake,ElectricityUsage,HealthServices,HomeWarm,TemperatureInsideHome,TemperatureOutsideHome,Experience_Blurred vision,Experience_Clammy skin,Experience_Concentration loss,Experience_Confusion,Experience_Dizziness,Experience_Fatigue,Experience_Feeling hot,Experience_Feeling listless/lack of engagement with social activities/family,Experience_Feeling sweaty,Experience_Feeling thirsty,Experience_Headache,Experience_Irrational behaviour,Experience_Muscle cramps,Experience_Muscle weakness,Experience_Nausea,Experience_Poor quality of sleep,Experience_Rash,Experience_Vomiting,Experience_98,Experience_99,ExperienceBeforeHeat (Confusion),ExperienceBeforeHeat (Feeling listless/lack of engagement with social activities/family),ExperienceBeforeHeat (Dizziness),ExperienceBeforeHeat (Feeling thirsty),ExperienceBeforeHeat (Nausea),ExperienceBeforeHeat (Fatigue),ExperienceBeforeHeat (Headache),ExperienceBeforeHeat (Feeling hot),ExperienceBeforeHeat (Muscle cramps),ExperienceBeforeHeat (Poor quality of sleep),ExperienceBeforeHeat (Feeling sweaty),ExperienceBeforeHeat (Muscle weakness),ExperienceBeforeHeat (Clammy skin),ExperienceBeforeHeat,ExperienceBeforeHeat (Concentration loss),ExperienceBeforeHeat (Blurred vision),ExperienceBeforeHeat (Rash),ExperienceBeforeHeat (Vomiting),ExperienceBeforeHeat (Irrational behaviour),FeelingMore,PhysicalConflict,HeatAffect
Indonesia,02/07/2020,Yes,25-34,Jakarta,FEMALE,PAID LABOR/WAGE,NO,TABLE FAN,INFORMAL CONNECTION,8,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CERAMIC TILES,2,3,NO,HALF OF THE DAY,SLIGHTLY INCREASED,SLIGHTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,THE SAME,NEUTRAL,WARM,SLIGHTLY DIFFICULT TO TOLERATE,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,CAN'T REMEMBER,,,,,,,YES,,,,,,,,,,IRRITABLE,ABOUT THE SAME,ABOUT THE SAME
Indonesia,07/07/2020,Yes,25-34,Jakarta,FEMALE,Other[Specify],NO,TABLE FAN,INFORMAL CONNECTION,12,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,3,REINFORCED CONCRETE,REINFORCED CONCRETE,CERAMIC TILES,10,10,NO,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,REMAINED ABOUT THE SAME,SLIGHTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,THE SAME,NEUTRAL,COMFORTABLE,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,ABOUT THE SAME,ABOUT THE SAME
Indonesia,04/07/2020,Yes,35+,Jakarta,FEMALE,PAID LABOR/WAGE,NO,CEILING FAN,INFORMAL CONNECTION,24,BOTTLES,COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,2,5,NO,VERY LITTLE – ONLY FOR SLEEPING,SIGNIFICANTLY INCREASED,SLIGHTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,THE SAME,HOT,HOT,SLIGHTLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,ABOUT THE SAME
Indonesia,08/07/2020,Yes,35+,Jakarta,FEMALE,Other[Specify],NO,TABLE FAN,INFORMAL CONNECTION,12,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,3,3,NO,HALF OF THE DAY,SLIGHTLY INCREASED,SIGNIFICANTLY DECREASED,I EAT MORE - IT IS ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,EASIER,HOT,HOT,VERY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,ABOUT THE SAME
Indonesia,29/06/2020,Yes,35+,Jakarta,FEMALE,Other[Specify],NO,CEILING FAN,OTHER,6,BOTTLES,COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CERAMIC TILES,3,3,YES,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,REMAINED ABOUT THE SAME,REMAINED ABOUT THE SAME,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,NO CHANGE,THE SAME,NEUTRAL,SLIGHTLY COOL,SLIGHTLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,YES,,,,,,,,,,,,DON'T KNOW,NO,MORE
Indonesia,03/07/2020,Yes,25-34,Jakarta,FEMALE,Other[Specify],NO,OTHER,INFORMAL CONNECTION,7,OTHER,OTHER,1,DRIED CLAY,MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,4,4,NO,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,REMAINED ABOUT THE SAME,SLIGHTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,I HAVE HAD TO USE LESS ENERGY,THE SAME,SLIGHTLY COOL,COMFORTABLE,FAIRLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,,REFUSED,NO,LESS
Indonesia,06/07/2020,Yes,35+,Jakarta,FEMALE,Other[Specify],NO,TABLE FAN,OTHER,24,OTHER,OTHER,2,WOODEN SHINGLES,MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,2,7,YES,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,REMAINED ABOUT THE SAME,SLIGHTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,I HAVE HAD TO USE LESS ENERGY,EASIER,NEUTRAL,SLIGHTLY WARM,VERY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,,REFUSED,NO,MORE
Indonesia,30/06/2020,Yes,35+,Jakarta,FEMALE,Other[Specify],NO,CEILING FAN,INFORMAL CONNECTION,12,OTHER,COMMUNAL OR STREET-END TAP,2,DRIED CLAY,MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,2,4,YES,HALF OF THE DAY,REMAINED ABOUT THE SAME,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,I HAVE BEEN ABLE TO USE MORE ENERGY,THE SAME,COOL,COLD,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,,IRRITABLE,NO,ABOUT THE SAME
Indonesia,29/06/2020,Yes,35+,Jakarta,FEMALE,Other[Specify],NO,CEILING FAN,INFORMAL CONNECTION,6,BOTTLES,COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CERAMIC TILES,3,6,YES,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SIGNIFICANTLY INCREASED,SLIGHTLY DECREASED,I EAT LESS - IT IS ENOUGH,YES - I USE LESS,I HAVE HAD TO USE LESS ENERGY,THE SAME,COOL,SLIGHTLY COOL,VERY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,,,,,,YES,,,,,,,,,,,,,IRRITABLE,NO,ABOUT THE SAME
Indonesia,01/07/2020,Yes,18-24,Jakarta,MALE,Other[Specify],NO,TABLE FAN,INFORMAL CONNECTION,24,OTHER,OTHER,2,DRIED CLAY,MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,3,3,YES,SOME OF THE DAY,SIGNIFICANTLY INCREASED,SLIGHTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,I HAVE HAD TO USE LESS ENERGY,HARDER,NEUTRAL,COMFORTABLE,INTOLERABLE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,,FRUSTRATED,NO,LESS
Indonesia,07/07/2020,Yes,35+,Jakarta,MALE,EMPLOYED IN PRIVATE COMPANY,NO,CEILING FAN,INFORMAL CONNECTION,9,OTHER,COMMUNAL OR STREET-END TAP,1,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,1,4,YES,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SLIGHTLY INCREASED,SLIGHTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,THE SAME,HOT,HOT,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,,,,,,YES,,,,,,,,,,,,,IRRITABLE,NO,ABOUT THE SAME
Indonesia,29/06/2020,Yes,18-24,Jakarta,FEMALE,BUSINESS/SELF-EMPLOYED,NO,CEILING FAN,INFORMAL CONNECTION,24,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,DRIED CLAY,MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,4,4,YES,HALF OF THE DAY,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,I EAT MORE - IT IS ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,EASIER,VERY HOT,COMFORTABLE,FAIRLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,DON'T KNOW
Indonesia,01/07/2020,Yes,25-34,Jakarta,FEMALE,Other[Specify],NO,OTHER,OTHER,7,BOTTLES,COMMUNAL OR STREET-END TAP,1,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,1,3,YES,VERY LITTLE – ONLY FOR SLEEPING,SLIGHTLY INCREASED,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS ENOUGH,REFUSED,DON'T KNOW,THE SAME,HOT,DON'T KNOW,SLIGHTLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,IRRITABLE,YES,MORE
Indonesia,01/07/2020,Yes,35+,Jakarta,MALE,BUSINESS/SELF-EMPLOYED,NO,OTHER,OTHER,12,OTHER,COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CEMENT,4,4,NO,VERY LITTLE – ONLY FOR SLEEPING,SIGNIFICANTLY INCREASED,SLIGHTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,I HAVE HAD TO USE LESS ENERGY,HARDER,NEUTRAL,WARM,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,ABOUT THE SAME
Indonesia,07/07/2020,Yes,35+,Jakarta,FEMALE,BUSINESS/SELF-EMPLOYED,NO,REFRIGERATOR,OTHER,24,BOTTLES,OTHER,2,WOODEN SHINGLES,REINFORCED CONCRETE,CERAMIC TILES,5,8,YES,VERY LITTLE – ONLY FOR SLEEPING,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,THE SAME,NEUTRAL,COMFORTABLE,INTOLERABLE,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,NO,,,,,,,,,,,,,,,,DON'T KNOW,NO,MORE
Indonesia,04/07/2020,Yes,25-34,Jakarta,MALE,BUSINESS/SELF-EMPLOYED,NO,REFRIGERATOR,INFORMAL CONNECTION,24,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CERAMIC TILES,6,7,NO,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SLIGHTLY DECREASED,SIGNIFICANTLY DECREASED,I EAT MORE - IT IS ENOUGH,YES - I USE MORE,NO CHANGE,THE SAME,WARM,VERY HOT,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,ABOUT THE SAME
Indonesia,08/07/2020,Yes,25-34,Jakarta,FEMALE,Other[Specify],NO,CEILING FAN,INFORMAL CONNECTION,8,BOTTLES,COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CERAMIC TILES,2,4,NO,HALF OF THE DAY,SIGNIFICANTLY INCREASED,SLIGHTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,I HAVE BEEN ABLE TO USE MORE ENERGY,THE SAME,HOT,WARM,SLIGHTLY DIFFICULT TO TOLERATE,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,,,CAN'T REMEMBER,,MAYBE,,,,,,,,,,,,,,,IRRITABLE,NO,MORE
Indonesia,07/07/2020,Yes,35+,Jakarta,FEMALE,Other[Specify],NO,TABLE FAN,INFORMAL CONNECTION,24,OTHER,OTHER,3,WOODEN SHINGLES,MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,4,3,YES,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SLIGHTLY INCREASED,SLIGHTLY DECREASED,I EAT LESS - IT IS ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,HOT,REFUSED,FAIRLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,,,,,,YES,,,,,,,,,,,,,REFUSED,NO,ABOUT THE SAME
Indonesia,06/07/2020,Yes,18-24,Jakarta,FEMALE,PAID LABOR/WAGE,NO,CEILING FAN,INFORMAL CONNECTION,8,BOTTLES,COMMUNAL OR STREET-END TAP,3,GALVANISED IRON,REINFORCED CONCRETE,CERAMIC TILES,4,5,YES,HALF OF THE DAY,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,I HAVE HAD TO USE LESS ENERGY,HARDER,VERY HOT,HOT,SLIGHTLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,MORE
Indonesia,02/07/2020,Yes,18-24,Jakarta,MALE,EMPLOYED IN PRIVATE COMPANY,NO,CEILING FAN,OTHER,12,OTHER,OTHER,3,DRIED CLAY,MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,8,5,NO,VERY LITTLE – ONLY FOR SLEEPING,SIGNIFICANTLY DECREASED,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS ENOUGH,YES - I USE MORE,NO CHANGE,DON'T KNOW,COOL,COOL,PERFECTLY TOLERABLE,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,NO,,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,ABOUT THE SAME
Indonesia,02/07/2020,Yes,25-34,Jakarta,FEMALE,Other[Specify],NO,CEILING FAN,INFORMAL CONNECTION,10,BOTTLES,COMMUNAL OR STREET-END TAP,2,DRIED CLAY,REINFORCED CONCRETE,CERAMIC TILES,4,4,YES,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SIGNIFICANTLY DECREASED,SLIGHTLY DECREASED,I EAT LESS - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,HARDER,HOT,COOL,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,ABOUT THE SAME,ABOUT THE SAME
Indonesia,04/07/2020,Yes,25-34,Jakarta,MALE,Other[Specify],NO,TABLE FAN,INFORMAL CONNECTION,10,BOTTLES,COMMUNAL OR STREET-END TAP,3,GALVANISED IRON,MUD BRICK [CRUDE/RAW/COOKED],CEMENT,2,5,DON'T KNOW,VERY LITTLE – ONLY FOR SLEEPING,REMAINED ABOUT THE SAME,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,DON'T KNOW,NEUTRAL,COMFORTABLE,FAIRLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,UNHAPPY,ABOUT THE SAME,DON'T KNOW
Indonesia,02/07/2020,Yes,18-24,Jakarta,FEMALE,Other[Specify],NO,TABLE FAN,OTHER,12,BOTTLES,SUPPLIED IN TANKS,1,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,1,5,YES,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SIGNIFICANTLY INCREASED,SLIGHTLY DECREASED,I EAT LESS - IT IS ENOUGH,YES - I USE MORE,I HAVE HAD TO USE LESS ENERGY,THE SAME,WARM,WARM,SLIGHTLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,DON'T KNOW,,,,,,,,,,,,FRUSTRATED,YES,MORE
Indonesia,30/06/2020,Yes,25-34,Jakarta,MALE,Other[Specify],NO,OTHER,INFORMAL CONNECTION,3,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,1,GALVANISED IRON,BAMBOO POLES OR WOOD,OTHER,1,3,YES,VERY LITTLE – ONLY FOR SLEEPING,SLIGHTLY INCREASED,SLIGHTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,YES - I USE LESS,I HAVE HAD TO USE LESS ENERGY,HARDER,NEUTRAL,SLIGHTLY WARM,FAIRLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,,FRUSTRATED,NO,ABOUT THE SAME
Indonesia,03/07/2020,Yes,25-34,Jakarta,MALE,EMPLOYED IN PRIVATE COMPANY,NO,CEILING FAN,OTHER,8,OTHER,COMMUNAL OR STREET-END TAP,3,SHEET METAL [TIN/ZINC/CORRUGATED IRON],DON'T KNOW,CERAMIC TILES,2,3,NO,VERY LITTLE – ONLY FOR SLEEPING,REMAINED ABOUT THE SAME,REMAINED ABOUT THE SAME,I EAT LESS - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,THE SAME,NEUTRAL,COMFORTABLE,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,IRRITABLE,ABOUT THE SAME,ABOUT THE SAME
Indonesia,01/07/2020,Yes,35+,Jakarta,MALE,Other[Specify],NO,TABLE FAN,OTHER,24,BOTTLES,OTHER,3,DRIED CLAY,REINFORCED CONCRETE,CERAMIC TILES,4,5,NO,HALF OF THE DAY,SLIGHTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,I HAVE HAD TO USE LESS ENERGY,EASIER,HOT,HOT,FAIRLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,FRUSTRATED,NO,MORE
Indonesia,30/06/2020,Yes,18-24,Jakarta,MALE,EMPLOYED IN PRIVATE COMPANY,NO,TABLE FAN,OTHER,24,OTHER,OTHER,3,DRIED CLAY,MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,3,5,NO,VERY LITTLE – ONLY FOR SLEEPING,SLIGHTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,NO CHANGE,DON'T KNOW,HOT,HOT,FAIRLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,,,,YES,,,,,,,,,,DON'T KNOW,ABOUT THE SAME,ABOUT THE SAME
Indonesia,06/07/2020,Yes,35+,Jakarta,FEMALE,Other[Specify],NO,TABLE FAN,INFORMAL CONNECTION,13,OTHER,COMMUNAL OR STREET-END TAP,1,DRIED CLAY,MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,1,2,NO,HALF OF THE DAY,REMAINED ABOUT THE SAME,REMAINED ABOUT THE SAME,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,THE SAME,NEUTRAL,COMFORTABLE,FAIRLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,,IMPATIENT,NO,ABOUT THE SAME
Indonesia,30/06/2020,Yes,18-24,Jakarta,FEMALE,EMPLOYED IN PRIVATE COMPANY,NO,TABLE FAN,INFORMAL CONNECTION,7,BOTTLES,COMMUNAL OR STREET-END TAP,1,DRIED CLAY,MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,2,2,YES,HALF OF THE DAY,REMAINED ABOUT THE SAME,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS ENOUGH,NO - NO CHANGE,I HAVE HAD TO USE LESS ENERGY,HARDER,HOT,SLIGHTLY WARM,VERY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,ABOUT THE SAME
Indonesia,02/07/2020,Yes,25-34,Jakarta,FEMALE,EMPLOYED IN PRIVATE COMPANY,NO,CEILING FAN,OTHER,24,BOTTLES,OTHER,3,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CERAMIC TILES,1,12,NO,HALF OF THE DAY,REMAINED ABOUT THE SAME,SLIGHTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,I HAVE HAD TO USE LESS ENERGY,EASIER,NEUTRAL,DON'T KNOW,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,NO,,,,,,,,,,,,,,,,IRRITABLE,ABOUT THE SAME,MORE
Indonesia,30/06/2020,Yes,35+,Jakarta,MALE,EMPLOYED IN PRIVATE COMPANY,NO,TABLE FAN,INFORMAL CONNECTION,12,BOTTLES,COMMUNAL OR STREET-END TAP,2,GALVANISED IRON,MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,2,3,NO,HALF OF THE DAY,REMAINED ABOUT THE SAME,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,THE SAME,NEUTRAL,DON'T KNOW,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,ABOUT THE SAME
Indonesia,08/07/2020,Yes,25-34,Jakarta,FEMALE,Other[Specify],NO,CEILING FAN,INFORMAL CONNECTION,24,BOTTLES,COMMUNAL OR STREET-END TAP,3,DRIED CLAY,MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,10,3,NO,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,REMAINED ABOUT THE SAME,REMAINED ABOUT THE SAME,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,HOT,WARM,SLIGHTLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,YES,,YES,,,,,,,,,,,,,,,,IRRITABLE,NO,ABOUT THE SAME
Indonesia,02/07/2020,Yes,25-34,Jakarta,FEMALE,EMPLOYED IN PRIVATE COMPANY,NO,CEILING FAN,OTHER,24,BOTTLES,COMMUNAL OR STREET-END TAP,3,DRIED CLAY,MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,8,3,NO,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SIGNIFICANTLY INCREASED,SLIGHTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,NO CHANGE,HARDER,NEUTRAL,COOL,SLIGHTLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,ABOUT THE SAME
Indonesia,30/06/2020,Yes,35+,Jakarta,MALE,EMPLOYED IN PRIVATE COMPANY,NO,CEILING FAN,OTHER,12,BOTTLES,COMMUNAL OR STREET-END TAP,3,DRIED CLAY,MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,1,5,YES,VERY LITTLE – ONLY FOR SLEEPING,REMAINED ABOUT THE SAME,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,I HAVE HAD TO USE LESS ENERGY,THE SAME,HOT,COOL,VERY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,,,,,,CAN'T REMEMBER,,,,,,,,,,,,,DON'T KNOW,ABOUT THE SAME,ABOUT THE SAME
Indonesia,01/07/2020,Yes,35+,Jakarta,MALE,BUSINESS/SELF-EMPLOYED,NO,CEILING FAN,INFORMAL CONNECTION,24,BOTTLES,COMMUNAL OR STREET-END TAP,1,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,2,2,YES,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SLIGHTLY INCREASED,SIGNIFICANTLY DECREASED,I EAT MORE - IT IS ENOUGH,YES - I USE MORE,NO CHANGE,THE SAME,WARM,HOT,VERY DIFFICULT TO TOLERATE,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,,,YES,,,,YES,,,YES,,,,,,,,,,DON'T KNOW,NO,ABOUT THE SAME
